rider,timestamp,ax,ay,az,deviation,lat,lng,speed_kmh,accuracy,road_tag
anonymous,1777118263093,-0.773,-5.187,-8.168,0.1031,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263109,-0.751,-5.346,-8.531,0.2857,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263126,-0.876,-5.428,-7.906,0.1804,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263143,-2.457,-5.833,-7.293,0.1537,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263159,-1.606,-5.674,-7.716,0.0987,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263176,-0.447,-5.340,-8.367,0.1261,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263192,-0.997,-5.169,-7.880,0.3333,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263209,-0.853,-5.161,-8.021,0.2339,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263226,-0.107,-5.648,-7.968,0.0428,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263243,-2.248,-5.755,-7.699,0.0615,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263259,-1.294,-5.675,-7.403,0.3932,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263276,-0.224,-5.688,-7.919,0.0569,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263293,-0.586,-5.407,-8.207,0.0354,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263309,-0.462,-5.298,-8.070,0.1457,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263326,0.629,-5.671,-8.527,0.4505,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263343,-1.846,-5.682,-7.552,0.1807,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263359,-1.876,-6.050,-7.390,0.0769,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263376,-0.457,-5.580,-7.594,0.3756,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263393,-0.032,-5.467,-9.067,0.7780,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263410,-0.164,-5.382,-8.058,0.1188,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263426,0.548,-5.645,-8.503,0.4106,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263443,-1.497,-6.146,-7.468,0.0232,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263459,-1.648,-6.168,-7.322,0.0954,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263476,-0.338,-5.443,-7.761,0.3247,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263492,0.792,-5.236,-9.221,0.8230,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263510,0.678,-5.163,-8.364,0.0421,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263526,0.754,-5.813,-7.975,0.0874,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263543,-0.553,-6.625,-7.414,0.1479,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263559,-1.570,-6.281,-7.012,0.2664,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263576,-0.559,-5.597,-7.951,0.0704,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263593,1.419,-5.019,-9.256,0.8150,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263610,1.022,-5.044,-7.978,0.3160,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263626,0.345,-6.004,-7.976,0.1791,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263642,1.042,-6.311,-7.783,0.2638,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263660,-1.677,-5.753,-7.661,0.0835,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263676,-0.942,-5.707,-8.538,0.5032,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263692,-0.213,-5.552,-8.939,0.7147,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263710,-0.600,-5.075,-8.794,0.3612,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263726,-0.320,-5.018,-8.213,0.1800,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263742,0.549,-5.131,-8.542,0.1700,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263760,-1.671,-5.703,-8.087,0.2255,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263776,-0.789,-5.590,-7.680,0.2787,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263793,0.260,-5.555,-8.196,0.0946,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263810,0.347,-5.085,-9.222,0.7265,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263826,-0.170,-5.140,-7.909,0.3755,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263842,0.353,-5.596,-8.332,0.2330,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263859,-0.432,-6.402,-7.497,0.0575,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263876,-0.741,-5.713,-7.739,0.1619,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263892,-0.364,-5.518,-8.387,0.2357,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263909,-0.106,-5.294,-8.617,0.3038,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263926,0.025,-5.535,-7.801,0.2450,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263943,0.450,-5.931,-7.926,0.0994,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263960,0.848,-6.056,-7.109,0.4327,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263976,-1.420,-6.032,-7.721,0.0899,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118263992,-1.123,-5.718,-8.126,0.1894,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264009,0.500,-5.301,-8.759,0.4399,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264026,0.056,-5.569,-7.939,0.1125,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264043,-0.052,-5.707,-7.703,0.2230,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264060,2.127,-6.470,-7.185,0.0895,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264076,-1.449,-6.053,-7.450,0.1021,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264093,-1.188,-5.567,-7.811,0.1447,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264109,0.054,-5.451,-8.670,0.4315,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264127,-0.373,-5.565,-8.511,0.3655,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264142,-0.297,-5.687,-8.010,0.0178,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264160,1.573,-6.436,-7.625,0.2916,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264177,-0.774,-6.147,-7.353,0.1946,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264193,-1.576,-6.021,-7.609,0.0205,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264209,-1.348,-5.555,-8.322,0.2858,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264226,-0.877,-5.211,-9.164,0.7688,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264242,-0.854,-5.190,-8.480,0.1687,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264259,0.147,-5.350,-8.928,0.5999,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264276,0.534,-5.270,-8.321,0.0538,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264292,-1.263,-6.058,-7.233,0.2913,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264309,0.151,-5.787,-7.627,0.2351,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264326,0.403,-5.442,-8.057,0.0791,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264342,-0.131,-5.293,-8.537,0.2356,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264359,1.849,-5.032,-9.031,0.6924,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264376,3.832,-5.288,-8.385,0.8183,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264392,0.072,-6.134,-7.421,0.1818,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264409,-0.068,-6.032,-8.413,0.5424,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264426,-0.765,-5.987,-7.981,0.1961,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264442,1.400,-5.446,-9.425,1.1651,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264459,2.970,-5.557,-8.075,0.4320,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264476,2.232,-5.980,-7.324,0.0947,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264493,0.051,-5.642,-7.946,0.0649,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264510,-0.693,-4.916,-8.005,0.3904,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264526,-0.337,-5.090,-8.912,0.4588,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264543,1.039,-4.222,-9.909,1.0106,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264559,-1.518,-6.549,-7.025,0.0866,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264576,-0.180,-6.666,-5.489,1.1735,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264592,0.999,-5.966,-10.060,1.9287,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264610,-0.420,-3.872,-7.280,1.5539,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264626,1.091,-5.414,-10.683,2.2163,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264643,-1.032,-4.294,-7.861,0.7930,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264659,-0.032,-5.502,-9.072,0.8003,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264676,1.674,-4.858,-8.401,0.0380,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264692,1.116,-6.709,-7.006,0.0455,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264710,0.623,-6.683,-6.714,0.3162,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264726,0.441,-5.901,-8.859,0.8433,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264742,-0.757,-5.007,-8.715,0.2693,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264760,0.796,-5.502,-9.043,0.8055,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264778,1.109,-5.411,-8.830,0.6054,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264792,2.911,-6.094,-6.632,0.3441,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264810,-0.100,-6.315,-6.676,0.6194,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264826,-0.146,-5.299,-7.756,0.4151,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264842,-0.602,-5.064,-8.477,0.0829,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264860,0.192,-4.549,-9.115,0.3786,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264876,1.540,-4.623,-9.089,0.5031,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264892,1.598,-5.257,-7.532,0.4869,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264910,0.556,-6.135,-7.539,0.0749,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264926,-0.088,-5.505,-6.844,1.0264,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264943,-0.206,-5.180,-8.152,0.1497,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264959,-0.182,-4.785,-8.730,0.1465,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264976,0.771,-4.893,-8.652,0.1601,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118264993,1.637,-5.355,-8.194,0.1151,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118265010,1.068,-5.678,-7.508,0.3367,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118265027,-0.444,-5.968,-7.144,0.4908,49.059893,16.563471,0.3,2.1,rough
anonymous,1777118265043,0.264,-5.643,-8.172,0.1248,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265060,0.957,-5.105,-8.472,0.1277,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265076,0.997,-5.260,-8.065,0.1300,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265093,1.774,-5.242,-8.051,0.0406,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265110,1.661,-5.148,-7.777,0.3364,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265127,-0.670,-5.601,-7.935,0.0742,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265143,-0.600,-5.554,-8.130,0.0542,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265161,-0.394,-5.666,-7.996,0.0025,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265176,-0.465,-6.363,-7.561,0.0831,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265194,2.354,-6.390,-7.339,0.2017,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265210,2.462,-6.575,-6.902,0.0351,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265227,-1.411,-6.484,-7.093,0.0973,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265243,-0.597,-6.157,-8.587,0.7730,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265260,-0.567,-5.833,-8.335,0.3796,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265277,1.040,-5.744,-8.958,0.8822,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265293,1.604,-5.898,-8.670,0.7985,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265310,2.050,-6.248,-8.024,0.5639,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265327,-1.229,-6.208,-7.350,0.1106,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265343,-0.816,-5.987,-7.934,0.1634,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265360,-0.589,-5.877,-7.887,0.0428,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265377,0.367,-5.490,-7.973,0.1223,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265393,1.870,-5.717,-8.535,0.6315,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265410,2.604,-5.850,-7.924,0.3780,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265426,-2.013,-6.221,-7.986,0.5112,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265443,-1.061,-5.653,-7.772,0.1417,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265460,-0.565,-5.800,-8.976,0.8914,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265476,0.583,-5.370,-8.090,0.0829,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265493,2.920,-4.728,-8.881,0.6661,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265510,-0.442,-6.491,-7.452,0.0828,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265526,-0.215,-5.458,-7.072,0.8744,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265543,0.535,-5.610,-7.859,0.1392,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265560,-1.280,-5.395,-6.792,1.0423,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265576,4.491,-5.689,-8.415,1.2964,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265593,0.211,-6.362,-6.755,0.5284,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265611,-1.166,-5.957,-5.877,1.3612,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265626,-0.988,-6.110,-7.902,0.2278,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265643,-2.361,-5.853,-7.252,0.1968,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265660,1.371,-6.602,-8.547,1.0768,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265676,-1.763,-7.649,-6.056,0.1043,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265693,-0.625,-6.725,-7.102,0.0091,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265710,-1.581,-6.841,-8.051,0.8726,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265726,-0.447,-6.465,-7.554,0.1427,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265743,0.789,-6.756,-7.726,0.4836,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265760,0.472,-6.797,-6.919,0.0992,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265776,-0.049,-7.444,-8.426,1.4334,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265793,-1.942,-7.418,-6.085,0.0203,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265810,0.644,-7.475,-7.561,0.8414,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265826,-0.685,-9.009,-6.158,1.1241,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265843,3.316,-7.795,-7.054,1.2137,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265860,-2.701,-9.092,-5.461,1.1341,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265876,0.964,-6.730,-7.520,0.3278,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265893,0.949,-7.592,-6.766,0.4035,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265910,-0.732,-9.499,-3.762,0.4336,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265926,1.067,-7.509,-6.831,0.3971,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265943,-1.703,-6.880,-7.982,0.8643,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265960,-0.325,-9.087,-6.406,1.3125,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265976,1.734,-6.957,-6.812,0.0797,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118265993,1.072,-8.183,-7.093,1.0724,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118266010,-0.550,-9.674,-6.270,1.7314,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118266028,-0.630,-7.084,-8.051,0.9326,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118266043,2.043,-6.263,-8.023,0.5713,49.059893,16.563472,0.2,2.1,rough
anonymous,1777118266060,-1.968,-10.949,-0.819,1.3444,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266077,-2.498,-9.175,-6.250,1.5693,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266093,3.009,-4.862,-8.860,0.7350,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266110,2.386,-7.191,-3.996,1.2448,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266127,-2.543,-9.201,-3.430,0.3338,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266143,-5.988,-7.520,-9.137,3.4529,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266160,4.055,-2.392,-13.117,4.1263,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266176,9.952,-0.211,-14.068,7.4235,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266193,-5.102,-6.008,-9.322,2.3981,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266210,-7.907,-8.855,-10.856,6.2766,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266226,-0.035,-2.783,-3.766,5.1267,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266243,8.101,0.102,-13.319,5.7795,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266260,-2.427,-4.022,-9.148,0.4738,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266276,-3.719,-6.222,-13.989,5.9460,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266293,-1.155,-7.018,-9.367,1.9517,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266310,1.541,-5.218,-7.923,0.1985,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266327,2.716,-4.565,-11.914,3.2341,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266343,-0.161,-5.882,-9.191,1.1034,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266360,-1.405,-7.155,-6.536,0.0172,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266377,-0.719,-6.703,-8.922,1.3724,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266393,1.175,-5.425,-9.898,1.5378,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266410,1.308,-5.360,-8.876,0.6408,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266427,1.029,-5.420,-9.726,1.3722,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266443,0.042,-5.736,-6.716,0.9776,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266460,0.373,-5.948,-8.034,0.1933,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266476,0.617,-4.811,-8.004,0.4510,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266493,2.031,-6.762,-11.916,4.0408,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266510,0.647,-5.650,-5.159,2.1317,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266527,-1.503,-9.236,-7.463,2.1592,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266543,2.297,-6.006,-8.847,1.1273,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266560,-1.148,-6.485,-7.703,0.3249,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266576,0.195,-5.704,-7.925,0.0444,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266593,0.213,-8.321,-5.316,0.0662,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266610,-1.350,-8.003,-3.704,0.8883,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266626,2.056,-5.924,-7.051,0.3741,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266643,-0.314,-5.869,-7.052,0.6299,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266660,0.792,-6.421,-6.920,0.3365,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266676,0.837,-6.670,-6.376,0.5450,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266693,1.443,-6.872,-6.873,0.0155,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266710,0.778,-6.563,-7.740,0.3679,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266726,0.158,-6.966,-7.390,0.3474,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266743,1.709,-6.642,-7.093,0.0562,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266760,0.399,-6.371,-6.704,0.5530,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266776,1.021,-6.080,-7.035,0.4556,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266793,0.448,-6.780,-7.543,0.3416,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266810,-0.323,-7.504,-7.509,0.8104,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266826,0.179,-7.135,-7.173,0.3094,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266843,0.533,-6.524,-7.008,0.2209,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266860,-0.034,-7.079,-6.522,0.1843,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266877,-0.635,-8.182,-6.738,0.8083,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266893,1.650,-7.544,-7.346,0.8488,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266910,-1.496,-8.410,-7.511,1.5643,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266927,0.958,-7.866,-6.802,0.6331,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266943,-1.376,-8.030,-7.226,1.0794,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266960,0.403,-7.404,-4.296,1.2407,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266977,0.533,-6.940,-8.013,0.8042,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118266993,0.071,-8.012,-8.294,1.7218,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118267010,-0.446,-7.724,-7.712,1.1135,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118267026,-0.147,-7.922,-8.124,1.5383,49.059908,16.563479,0.2,2.1,rough
anonymous,1777118267045,-0.254,-8.308,-4.295,0.4538,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267060,-0.026,-7.993,-7.553,1.1872,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267076,-0.072,-8.756,-4.892,0.2204,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267093,0.026,-8.770,-6.062,0.8507,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267110,0.662,-8.474,-5.985,0.5857,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267126,-0.111,-8.823,-4.168,0.0519,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267143,-0.105,-7.753,-6.686,0.4285,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267160,-0.188,-7.979,-5.884,0.1056,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267177,0.446,-9.051,-5.796,0.9472,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267193,0.640,-9.298,-5.010,0.7717,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267210,-0.313,-8.351,-5.353,0.1141,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267226,-0.528,-8.791,-5.999,0.8455,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267243,0.328,-8.537,-5.892,0.5685,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267260,0.080,-7.646,-6.528,0.2442,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267277,0.813,-9.153,-5.471,0.8844,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267293,0.052,-8.329,-5.072,0.0584,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267310,0.567,-7.819,-6.718,0.5142,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267326,0.215,-8.984,-3.867,0.0267,49.059895,16.563463,2.9,2.1,rough
anonymous,1777118267343,-0.017,-8.633,-5.144,0.2395,49.059895,16.563463,2.9,2.1,rough
